INFO  2019-07-14 15:53:23,825 [7    ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/lib/blockUI/jquery.blockUI.js'. Physical path: 'D:\MPACore.PhoneBook\src\MPACore.PhoneBook.Web.Mvc\wwwroot\lib\blockUI\jquery.blockUI.js'
INFO  2019-07-14 15:53:23,825 [7    ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 1.1672ms 200 application/javascript
INFO  2019-07-14 15:53:23,825 [11   ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/lib/toastr/toastr.js'. Physical path: 'D:\MPACore.PhoneBook\src\MPACore.PhoneBook.Web.Mvc\wwwroot\lib\toastr\toastr.js'
INFO  2019-07-14 15:53:23,825 [11   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 1.2844ms 200 application/javascript
INFO  2019-07-14 15:53:23,825 [7    ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:62114/lib/spin.js/jquery.spin.js?v=EG38bUU5b2M64hy9cNAzu_cQBEsiBYsDifOcoHqNd2k  
INFO  2019-07-14 15:53:23,828 [10   ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/lib/moment/min/moment-with-locales.js'. Physical path: 'D:\MPACore.PhoneBook\src\MPACore.PhoneBook.Web.Mvc\wwwroot\lib\moment\min\moment-with-locales.js'
INFO  2019-07-14 15:53:23,828 [10   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 4.9458ms 200 application/javascript
INFO  2019-07-14 15:53:23,830 [17   ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/lib/spin.js/jquery.spin.js'. Physical path: 'D:\MPACore.PhoneBook\src\MPACore.PhoneBook.Web.Mvc\wwwroot\lib\spin.js\jquery.spin.js'
INFO  2019-07-14 15:53:23,830 [17   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 4.8809ms 200 application/javascript
INFO  2019-07-14 15:53:23,837 [12   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:62114/lib/abp-web-resources/Abp/Framework/scripts/libs/abp.jquery.js?v=lMgLZMlGsipWDxpvEPxfKVREzRedV_ygRnTj2kvADpw  
INFO  2019-07-14 15:53:23,837 [11   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:62114/lib/Waves/dist/waves.js?v=Lar7zQhqgdoUsaqhuwkgnWgsC-eRWIxHhJPV-QtrDog  
INFO  2019-07-14 15:53:23,838 [7    ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:62114/lib/spin.js/spin.js?v=GySbz3oZXNlwoawo5PpYy0iM38B-q3jyi_HLw00uxy0  
INFO  2019-07-14 15:53:23,838 [12   ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/lib/abp-web-resources/Abp/Framework/scripts/libs/abp.jquery.js'. Physical path: 'D:\MPACore.PhoneBook\src\MPACore.PhoneBook.Web.Mvc\wwwroot\lib\abp-web-resources\Abp\Framework\scripts\libs\abp.jquery.js'
INFO  2019-07-14 15:53:23,838 [12   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 1.4034ms 200 application/javascript
INFO  2019-07-14 15:53:23,838 [11   ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/lib/Waves/dist/waves.js'. Physical path: 'D:\MPACore.PhoneBook\src\MPACore.PhoneBook.Web.Mvc\wwwroot\lib\Waves\dist\waves.js'
